Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
6851.1891991866,0.0817697813,0,0,0.0812752167,0,0,0,0,0,0,0.0916238535,0,0.0871504722,0.0946403727,0,0.1797066841,0,0,0,0.1080193367,0,0,0.1308119542,0,0,0.1178421659,0.1281902505,0.1009552345,0,0.0745699494,0,0.1182750217,0.1678126828,0,0.1038746681,0,0.0916692622,0.0704778677,0,0,0,0.0511070451,0,0,0,0,0,0,0,0,0,0,0.0629329482,0.0906614697,0,0,0.0953391681,0,0.1765998079,0.1061563288
6856.3513833548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701927703,0,0,0,0,0,0,0.1629597748,0,0,0,0,0,0,0,0,0,0
6866.8716407395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2190455899,0
6872.0381852829,0.1144320705,0.1684025637,0.1151945404,0,0.1540333744,0.1051580585,0.1114141265,0.1075515815,0.150788396,0,0.1323192303,0.1247861335,0.1220875096,0.1308395986,0.0918869762,0.2361488865,0.172372534,0.207139633,0.1785510648,0.1456698853,0,0.1593888425,0.1855404505,0,0.1808198069,0,0.1762221125,0,0,0,0,0,0,0,0,0.1812474178,0,0,0.1668363634,0.2256350313,0.1318650895,0.073790926,0.0708205364,0,0,0.0799554322,0,0,0,0.1754389399,0,0,0.0885398675,0,0,0.1244109809,0,0,0,0
6877.2711157222,0,0,0,0.1158317446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1528942508,0,0,0.1397930965,0,0,0,0.1452288184,0,0.1041087396,0,0.1689483559,0.2120501315,0.133543361,0.1445607404,0,0.1292902793,0.0971554682,0,0,0,0,0,0.0977042763,0,0,0,0.0644438287,0,0,0,0,0,0.1268719852,0.0873764487,0,0.1399941132,0.0962527556,0.2059962936,0.1462298966
6887.7429713412,0,0.4273420113,0,0,0.4035013906,0.2708311137,0,0,0.3979605262,0,0.3331033081,0.3913867968,0.2863035501,0,0.2482855872,0.559315,0.3964536477,0.4789480217,0,0,0,0.37198927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3878860038,0.5784608006,0.3182774289,0,0.1991814814,0,0,0,0.2234849062,0,0,0.4209002761,0,0,0.2244332609,0,0,0.3231429983,0,0,0.4453244923,0
6892.981896536,0.2978284253,0,0.3024067757,0.2905874825,0,0,0.2926257962,0.3235390138,0,0.2953300674,0,0,0,0.3117976089,0,0,0,0,0.4403450912,0.3324529348,0.4676339485,0,0.4334610421,0.3302256181,0.4062550904,0.3972099953,0.409807648,0.3805859574,0.3070499834,0.2793287152,0.2473044418,0.4535796163,0.499702759,0.324185005,0.3443145488,0.4540854937,0.3117515748,0.2319029823,0,0,0,0.2062353953,0,0.309926958,0.1524251823,0.2241996548,0,0.171454659,0.271751545,0,0.183288205,0.2028386911,0,0.2968110182,0.2890047784,0,0.413818905,0.2742132199,0,0.3698766969
6903.465741734,0.0874604119,0,0,0,0.1287899688,0.0925031486,0,0,0,0,0,0.1065104191,0.1005852275,0,0.0875591436,0.1874713698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133157561,0,0,0.0660139405,0,0,0.1006839598,0,0,0.1717381362,0
6909.0992538394,0,0,0,0.094848463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1187756526,0.1203314574,0.1473360256,0.1039611462,0.1533605292,0,0.1388528652,0.1182209726,0.1117819938,0.0844119357,0.0950663861,0,0.1444838872,0.1143307968,0,0,0,0,0,0,0,0.0591514103,0,0,0,0.0615092574,0,0,0,0,0,0,0,0.0913820785,0.0738314635,0,0.1135303753,0,0,0
6919.5953847969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096102881,0,0,0.081553034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926.2787943524,0.0758102396,0.0948794202,0,0,0,0,0,0,0.077811057,0,0,0,0.0739026288,0,0,0.1444891097,0.088579935,0.1152060541,0.0947694565,0,0,0,0,0,0,0,0.102190796,0,0,0,0,0,0,0,0,0,0,0,0.102486677,0.1275125795,0,0,0,0,0,0,0,0,0,0.1110959332,0,0,0.0524174566,0,0,0,0,0,0.142157081,0
6931.5329302968,0,0,0.0650250548,0,0,0,0.0686803333,0,0,0,0.070237156,0,0,0.0784537296,0,0,0,0,0,0.0907495424,0,0.0880132961,0.108946047,0.078833502,0.1208491829,0.0886410029,0,0.1010764419,0.0864183484,0.0725023625,0.0758583005,0.0919202923,0.126827389,0.0840905787,0.0817580495,0.1072801556,0.0752147606,0.0634130837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753134214,0,0,0,0,0,0.0892896577
6938.5415547815,0,0.0863898747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6943.7278629771,0,0,0,0,0,0,0,0,0.0722404565,0,0.0642173995,0,0,0.0707639325,0,0.1264193332,0,0.1065860844,0.0842744002,0.0780503152,0,0,0,0,0,0,0,0,0,0,0,0,0.100098751,0,0.0726578542,0.0949796192,0,0,0.0948081725,0.1135897056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667784134,0,0,0,0,0.1178124275,0
6949.0611556024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697846375,0,0,0,0,0,0,0,0.0836591723,0,0.0708712418,0.102925278,0.0803375043,0.0933263565,0,0,0.0589767968,0,0,0.10020165,0.0688643047,0.0726669669,0,0,0,0,0.1130646792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668742531,0,0,0,0,0,0
6954.3239548728,0,0.0864506595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080867536,0,0,0,0,0,0.1006013135,0,0,0,0.0762149896,0,0,0,0.0997059624,0,0,0,0,0,0.0988269908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959.5887533939,0,0,0,0,0,0,0,0,0.0721215823,0,0.0656823305,0,0,0.076250542,0,0.1252565053,0,0,0,0.0772851068,0,0.0846678445,0,0,0.1004610711,0.0847367367,0.0939972048,0,0.0770396025,0.0625539115,0,0,0,0.067219226,0.075072471,0.0949061563,0,0.0625950971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690711377,0,0,0,0,0,0
6966.611594715,0,0.0929782487,0,0,0,0,0,0,0.0757523911,0,0,0,0,0,0,0.1284469903,0,0.1009273827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922921659,0,0,0.0747676676,0,0,0,0.1036489613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985532891,0
6971.8055707341,0,0,0.06210137,0,0,0,0,0,0,0,0.070696459,0,0,0.0765586919,0,0,0.0835028847,0,0.0841738038,0.0794142806,0,0.0894263703,0.1039573601,0.0759392904,0.1046528886,0.0877821516,0.0994010119,0,0.0806095112,0.0627636836,0.0688569089,0.0918040469,0,0.0728333011,0.0741564931,0.0974971941,0.0718152233,0.0607773463,0,0.114864469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735393132,0,0,0,0,0,0
6985.9427350454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959523426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995290465,0
6991.1419680265,0.0748132784,0.1087575243,0.0729133262,0.0779310551,0,0,0.0756808162,0.0736216232,0.0884860951,0,0.082129269,0,0.0777959069,0.0857056437,0,0.1490792367,0.0896537941,0,0.0909066287,0.0871236111,0,0.0997114245,0,0.0871695747,0.1195610758,0.1048545432,0.1080536915,0,0.0931138836,0.0686583438,0,0.1108844611,0.1105999857,0.0773817174,0.0833387006,0.1103004856,0.0803813205,0.0685099735,0.1155534198,0.12842971,0,0,0,0,0,0,0,0,0,0.1213794208,0,0.1457169259,0.0545751366,0.0832315613,0,0.0736437964,0,0,0,0.0936549386
7000.0186291459,0,0.1147739092,0,0,0,0,0,0,0.0886884869,0,0,0,0,0,0,0,0,0.0983889467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125016135,0,0,0,0,0,0,0,0,0.0991728328,0
7005.2216778476,0.0741776968,0,0.0758726852,0.0774453083,0,0,0.0776541941,0.0742839622,0,0,0.08418785,0,0.0784370239,0.0896977327,0,0.1616805204,0.0991898455,0,0.1041750993,0.0911055678,0,0.1017987401,0.1226287582,0.0908020691,0.1207813375,0.1052467453,0.1108243072,0,0.0942364252,0.0721228728,0.0779205017,0.1132409854,0.1191554661,0.079009755,0.0859871735,0.1145838782,0.084190077,0.0728030673,0.122470326,0.1325205899,0,0,0,0,0,0,0,0,0,0,0,0,0.0563788264,0.0840768104,0,0.0739201362,0,0,0.097191384,0.0915718704
7014.028713024,0,0.103290575,0,0,0,0,0.0740612403,0,0.081181913,0,0,0,0,0,0,0,0,0.0912366065,0,0,0,0.0972885156,0,0,0,0,0.1044006293,0,0,0,0,0,0,0,0.0802297269,0,0,0,0.1156795575,0,0,0,0,0,0,0,0,0,0,0.114546135,0,0,0.0529115368,0,0,0,0,0,0.0949605921,0
7019.3961979069,0.0695022101,0,0,0,0,0,0,0.0677542359,0,0,0.0784437853,0,0,0.0810653327,0,0,0,0,0,0,0,0,0,0.0849955172,0.115614391,0,0.104858338,0,0,0.0660026798,0,0.1057994353,0,0,0,0,0.0781412912,0.0690594903,0,0.1237562384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800327947,0,0,0,0,0.0928198068,0.0850944296
7031.6594370877,0,0.2817129361,0,0,0.1977660366,0.1388801329,0,0,0.2219660077,0,0,0.2440679227,0.1709996443,0,0.1396620773,0.3866361347,0.2012888444,0.207375614,0,0,0,0.2354593502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2790937979,0.3405389919,0.2209060081,0,0.1011878349,0,0,0,0,0,0,0.3065311959,0,0,0.1352848044,0,0,0,0,0,0.171363639,0
7036.9529843045,0.187639805,0,0.198939729,0.1924758906,0,0,0.2028930215,0.217621233,0,0.1987295261,0.2135395332,0,0,0.1991166684,0,0,0,0,0.2256189861,0.2008384676,0.2808754406,0,0.281612556,0.2139650883,0.2723434208,0.2518410654,0.2503332305,0.166392892,0.2109822037,0.1843547131,0.1716622218,0.3044346987,0.2987119235,0.1927756661,0.1965277977,0.2660649733,0.1946904386,0.1706566457,0,0,0,0.1156733793,0,0.1645819619,0.0906075785,0.1069826746,0.1355941852,0.1034947733,0.133513591,0,0.1184460807,0.1322854474,0,0.1925088786,0.1482630023,0.1751093502,0.2147468209,0.1559513342,0,0.2223507498
7051.1629281535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696050307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646268934,0,0,0,0,0,0
7070.6113636681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118232297,0,0,0,0,0,0.0696958857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076.2266752454,0,0.0777728247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907987835,0,0,0,0.0687417827,0,0,0,0,0.0607692334,0,0.0756625912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085.0783679387,0,0.0790051298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693611675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092.163719177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815227457,0,0,0,0.0631401454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107.814840819,0,0.068417707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127.3414773655,0,0.0660271579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136.2261079663,0,0.0664946119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7173.5046396975,0,0.0949204517,0,0.0818172416,0,0,0,0,0.0711966272,0,0,0,0.0832368256,0.0868391414,0.0613095362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948313253,0,0,0,0.0969706515,0,0.0602796074,0,0.0960513395,0,0,0,0,0,0,0,0,0,0.0916066206,0.066952728,0.0739092379,0,0.0846696589,0,0.0913758335
7179.2476240555,0,0,0,0,0,0,0,0,0,0,0.0587734565,0,0,0,0,0,0,0,0,0,0,0,0,0.0703455598,0,0.0931672996,0,0,0.0794635117,0.0656417115,0.0773185593,0.0936095444,0,0,0.080606696,0,0,0.065891517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202.1450030061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1201331847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856899483,0.096794211,0
7271.9563543368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4103421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9099982144,0,0,0.2760829963,0.1089162358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7286.318403215,0,2.3061988432,0,0,0,1.058891085,0,0,0,0,0,0,0,0,1.2245945651,1.4370103018,0,0.9237946391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3587180488,0,0,0.7630167443,0,0,0,0,0,0,1.8218905142,0,0,0,0,0,0,0,0,1.3696380193,0
7291.5968793047,1.3130532401,0,2.0042071325,1.4873184074,1.3225595357,0,1.6835138065,1.6827623391,1.6810358238,1.3901591401,1.3896920933,1.8078568142,1.215842396,1.3808514149,0,0,0,0,0,0.8100283119,1.4167740946,1.5789572916,1.9990199753,1.3763390663,1.899628613,0,1.7383130867,1.7316017205,1.5065881587,1.1258219705,0,2.149651668,1.5886183161,1.1486606251,1.654507519,1.4682747454,0.7577494201,0.8544755389,1.2885390513,0,1.0472954614,0.8198800611,0,0.2332857337,0.7963051232,1.5254028339,0.6829520408,0.8135202985,1.0180568806,0,1.0038245592,1.2153428561,0.7023816661,1.5111532414,1.6025359057,1.4450872738,1.6311449893,1.3479808631,0,1.6590966857
7298.8968612326,0,0,0,0,0,0.6062153445,0,0,0,0,0,0.7953034643,0,0,0.8498718908,0.6731496605,0,0.6638455736,0,0,0,0,0,0,0,1.8625108638,0,0,0,0,1.1346318647,0,0,0,0,0,0,0,0.9096012415,0.8616090164,0,0,0.4302778427,0,0,0,0,0,0,0.7858447446,0,0,0,0,0,0,0,0,0.8526530044,0
7304.1785571014,0.6392897534,0,0,0,0.7300702574,0,0,0,0,0.8404850234,0,0,0,0.8076550825,0,0,1.6569592271,0,1.4538422178,0,0.7292182053,0,0,0,0,0,0.9853875138,0.9587766067,0,0.7136318324,0,0,0.8265535489,0,0.7821542636,1.2921341312,0.4801351603,0.7335832862,0,0,0.4449876663,0.526985251,0,0.1039965861,0.5212345293,0.7302011012,0.4603414721,0,0,0,0,0,0.4815997931,0.8892438348,0.8338502555,0.8663083891,0.8314564019,0.7267151566,0,0
7315.0851626279,0,0.4138360087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2477563986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7325.8873625512,0,0.50304343,0,0,0,0.2740537933,0,0,0,0,0,0,0,0,0.3078618674,0.475505711,0,0.2693332492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524311669,0,0,0.16220991,0,0,0,0,0,0,0.5045060765,0,0,0,0,0,0,0,0,0.5406325397,0
7331.1759409914,0.3882890179,0,0.4369880169,0.3803151396,0.3051917028,0,0.3960811439,0.3426224663,0.3607792506,0.2523410861,0.3268931702,0.3317921292,0.3554783969,0.4194887771,0,0,0,0,0.5284456407,0.2802798897,0.3387191196,0.4294527739,0,0.3819403197,0.602180167,0,0.4770203595,0.5288435957,0.4773172879,0.3366008167,0.4100171627,0.4931050064,0.4975038211,0.3586350745,0.4347862235,0.4497736554,0.2584278249,0.2928204795,0.4277362666,0,0.3098003862,0.2292781229,0,0,0.1990771533,0.3172815909,0.1629296174,0.213610327,0.1907519891,0,0.2565703763,0.2302658776,0.2145464842,0.4247505132,0.3282926087,0.362654468,0.3439813668,0.2909494829,0,0.4363870105
7342.1056610884,0,0,0,0,0,0.3423701913,0,0,0,0,0,0,0,0,0.3644599921,0.6892204797,0,0.389609846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2248131308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5048883196,0
7347.3983579504,0.4269631664,0.6526234409,0.5061809671,0.4743148636,0.3904160171,0,0.4604738724,0.4580859246,0.4675130375,0.4087929647,0.4115810718,0.4822435464,0.4396336052,0.555603016,0,0,0.6841532816,0,0.6329830726,0.3892484337,0.5751668761,0.5731076356,0.7175746128,0.4631721627,0.6484687736,0.5938865475,0.5774568717,0.5235055944,0.5424633853,0.4210467024,0.4635593242,0.6951584873,0.5600652835,0.4254078023,0.4880233844,0.6585139293,0.3930788292,0.4522223855,0.5955780745,0.7113122565,0.4574609068,0.2953227534,0,0.248039548,0.2651789194,0.3545774977,0.2746808363,0.2563983244,0.2711656017,0.6070655458,0.3015787759,0.3192558537,0.3301005926,0.5052130972,0.4242205062,0.4476772629,0.4491718707,0.410057265,0,0.5127655454
7360.1471022494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1961124745,0,0.946632544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3312595326,0
7367.3699005121,0,0,0,0,0,0,0,0,0.2741709331,0,0,0,0,0,0,0,0,0.2269937985,0,0,0,0,0,0,0.399136447,0,0,0.3531534888,0,0,0,0,0.3503283309,0,0,0,0,0,0,0,0,0,0,0,0.1390807354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7372.6689871868,0.2483078742,0.3482442084,0,0.2681305132,0.2373065405,0.2230361669,0.2798193916,0.2590947841,0,0,0.2424816169,0.2662748297,0.2750476564,0.3146023239,0.2570407707,0.3990438534,0,0,0,0.2027783495,0,0.3568585982,0,0.2710995592,0,0.3413367585,0.3646166711,0,0,0.2440061242,0,0.383281287,0.3681812671,0,0.300848358,0,0.1863523095,0,0.3964823099,0,0.2072794358,0.1591141058,0.1144083047,0,0,0.2132009214,0.1562962395,0.1536650433,0,0.3537569775,0.1778451528,0,0,0.2955828955,0.2332845871,0.2976931771,0.2704868531,0.2192332086,0,0.2819995699
7378.4914058334,0,0,0,0,0,0,0,0,0,0.2395218284,0,0,0,0,0,0,0,0,0,0,0.3575939013,0,0,0,0,0,0,0,0,0,0,0,0,0.2658054877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163091966,0,0,0,0,0,0,0,0,0,0,0
7383.6341958524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1190632583,0,0,0,0,0,0,0
7398.1064576481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2805280359,0,0.2589257231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407.436881206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1636483034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7412.5929411406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2454129817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419.7156511569,0,0,0,0,0,0,0,0,0.1086924396,0,0,0,0,0,0,0.1587266931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1451278298,0,0,0,0,0,0,0,0,0.1207944938,0
7425.1537741926,0.1060940936,0.126424767,0,0.1096327838,0.0959042767,0.0904338469,0,0.1102616381,0,0,0,0.0988009397,0,0.1253377717,0,0,0,0.0901240914,0,0.0926788607,0,0,0,0,0,0,0,0.1523028115,0,0.1029527245,0,0,0.1310113901,0,0,0,0.084998047,0.09654024,0,0.1421045204,0,0.0676590225,0,0,0,0.0782054317,0,0,0,0,0,0,0.0658367611,0.1201941453,0,0,0,0.0864901576,0.1206530763,0.1180569499
7430.5938962501,0,0,0,0,0,0,0.1160286058,0.1100716925,0.1086293854,0,0.0960025617,0.1019845334,0.1139627379,0,0.1060851576,0,0,0,0,0,0,0,0.183696326,0,0,0,0.1423583622,0,0,0,0,0,0,0.1121561449,0,0,0,0,0,0,0,0,0,0,0.0628041318,0.0764827448,0,0,0,0.1399431665,0,0,0,0,0.0891222201,0.1146531308,0,0,0,0.1166289995
7436.0360173369,0,0,0.1345854624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1387215261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077804363,0,0,0,0,0,0.1007352036,0.08578252,0.0910655785,0
7441.4801374606,0,0,0,0,0,0.0809870266,0,0,0.0987826481,0,0,0,0,0,0.107337286,0.1281481054,0,0,0,0,0,0.1236096651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1322658781,0.1206132125,0,0,0,0,0,0,0,0,0,0.1276326065,0,0,0,0,0,0,0,0,0.0918739365,0
7446.9262566289,0,0.1053525811,0,0,0,0,0.1048684315,0.1020377262,0,0,0.0856977954,0.0928571862,0.1050754337,0.1140767317,0,0,0,0,0,0,0,0,0,0.1013533173,0.1512308193,0,0.1281499813,0.1238960347,0,0,0,0.1325867465,0.1074503692,0,0.1059173484,0.1208375046,0,0.0839459558,0,0,0,0.0637981503,0,0,0.0613878301,0.0802089931,0,0.0609829459,0,0,0.0789769119,0,0.050785939,0.1122724319,0.0828918603,0.1073501596,0.0919167717,0.0824381859,0,0
7457.8244921291,0,0.0845986061,0,0,0,0,0,0,0.0790406887,0,0,0,0,0,0.0805881015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079854016,0,0,0,0
7463.4076314553,0.0726701214,0,0.1015879795,0.0776037078,0,0,0.0865831233,0.0817206988,0,0,0.0675504299,0,0,0,0,0,0,0,0,0,0,0,0.1307466152,0.0817421944,0,0.1025131501,0.0980041281,0.1065066824,0,0,0,0.1072133799,0,0,0.0772563372,0.0872096995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080752884,0,0,0,0,0,0.0841980548
7476.1385263215,0,0.0620204892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1011853227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543.6112943982,0,0.0485362511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
